revenue|sales|city
887779|3|Oxford
1437418|2|Cambridge
284442|3|London
1172546|4|Durham
484148|1|Oxford
1419839|2|Cambridge
611570|4|Oxford
1016168|4|Durham
1058017|4|Durham
312274|4|London
402371|4|London
1494500|2|Cambridge
1431695|2|Cambridge
230329|4|London
1497247|1|Cambridge
370210|2|London
1706537|2|Cambridge
327066|3|London
1624053|4|Cambridge
582720|3|Oxford
1228876|2|Durham
1391627|4|Cambridge
1408511|4|Cambridge
371015|4|London
844168|3|Oxford
1032982|3|Durham
1338807|3|Durham
798758|3|Oxford
302995|3|London
626366|4|Oxford
1471684|4|Cambridge
1745806|2|Cambridge
1598892|3|Cambridge
1445184|2|Cambridge
1487320|3|Cambridge
1502197|3|Cambridge
1215274|4|Durham
511186|4|Oxford
1666835|3|Cambridge
1287576|2|Durham
237293|1|London
1493854|4|Cambridge
1141836|4|Durham
1065253|2|Durham
1401719|3|Cambridge
1752439|4|Cambridge
1738010|4|Cambridge
340258|3|London
1533501|4|Cambridge
476001|3|Oxford
860672|4|Oxford
1406938|3|Cambridge
161655|3|London
925056|2|Durham
509393|3|Oxford
1632994|3|Cambridge
1370800|3|Cambridge
282618|4|London
24970|1|London
706078|3|Oxford
1180653|3|Durham
277499|4|London
367598|2|London
804035|3|Oxford
1393657|3|Cambridge
145346|2|London
497421|3|Oxford
735745|3|Oxford
1074840|4|Durham
215462|3|London
286322|3|London
1711372|3|Cambridge
1538158|2|Cambridge
147254|2|London
682980|2|Oxford
1277557|2|Durham
1616402|4|Cambridge
1025611|3|Durham
1778714|2|Cambridge
582728|4|Oxford
1664722|4|Cambridge
890569|4|Oxford
1360593|1|Cambridge
1187018|2|Durham
855951|2|Oxford
85982|4|London
1445760|3|Cambridge
515807|3|Oxford
462779|4|Oxford
483786|4|Oxford
1554917|2|Cambridge
488198|3|Oxford
1226214|3|Durham
1558094|3|Cambridge
978198|3|Durham
479808|3|Oxford
72327|4|London
912148|4|Durham
118941|4|London
590413|3|Oxford
574055|3|Oxford
1649764|3|Cambridge
273277|3|London
1476141|2|Cambridge
703839|3|Oxford
173567|2|London
143870|3|London
850419|1|Oxford
812667|4|Oxford
619325|1|Oxford
658703|4|Oxford
504238|1|Oxford
1768982|4|Cambridge
33441|2|London
245581|3|London
1116237|4|Durham
1575199|3|Cambridge
640270|3|Oxford
196400|4|London
1583615|3|Cambridge
1224882|3|Durham
119976|3|London
497583|3|Oxford
1107776|3|Durham
1322019|2|Durham
1396257|3|Cambridge
1073687|3|Durham
854939|4|Oxford
179467|3|London
1543134|4|Cambridge
1524040|4|Cambridge
1520626|3|Cambridge
327442|2|London
1004774|4|Durham
733255|4|Oxford
878659|3|Oxford
509230|3|Oxford
1710989|3|Cambridge
1596056|3|Cambridge
1266169|2|Durham
1622766|1|Cambridge
272065|2|London
32112|3|London
311186|3|London
3211|2|London
757992|2|Oxford
695377|4|Oxford
1750704|1|Cambridge
621656|3|Oxford
926611|2|Durham
423352|4|London
1241029|3|Durham
584590|2|Oxford
929826|3|Durham
1033341|3|Durham
352773|2|London
687319|3|Oxford
1661657|3|Cambridge
550181|3|Oxford
1460265|3|Cambridge
1535213|3|Cambridge
1413326|3|Cambridge
1135096|3|Durham
1386963|4|Cambridge
846980|3|Oxford
1303134|2|Durham
77743|1|London
1049328|4|Durham
207508|2|London
1420764|4|Cambridge
740965|4|Oxford
30943|3|London
1028587|4|Durham
175377|3|London
351276|4|London
1698784|2|Cambridge
1193900|4|Durham
290559|3|London
993261|3|Durham
1272098|1|Durham
1233703|3|Durham
675156|3|Oxford
94246|2|London
984149|2|Durham
1733014|1|Cambridge
1277984|3|Durham
869192|3|Oxford
1215490|3|Durham
422282|1|London
872964|3|Oxford
245969|3|London
1041496|4|Durham
723048|4|Oxford
1026018|4|Durham
1616880|2|Cambridge
765198|3|Oxford
1502048|1|Cambridge
202606|3|London
1218190|3|Durham
592512|3|Oxford
1728541|3|Cambridge
1287689|3|Durham
180917|2|London
1785373|4|Cambridge
221140|2|London
96029|3|London
107783|3|London
1364185|3|Cambridge
1125603|3|Durham
928839|4|Durham
199772|3|London
274236|3|London
862960|3|Oxford
476947|4|Oxford
1022166|2|Durham
1640351|4|Cambridge
1576290|3|Cambridge
516919|3|Oxford
201263|3|London
1770221|3|Cambridge
107465|2|London
346228|2|London
718581|2|Oxford
357638|2|London
1167735|3|Durham
301015|4|London
1787613|1|Cambridge
303145|3|London
1529296|2|Cambridge
1096780|4|Durham
227264|3|London
662553|1|Oxford
248137|3|London
1519291|3|Cambridge
519644|3|Oxford
402795|3|London
1099958|4|Durham
215709|2|London
1701895|2|Cambridge
1598010|1|Cambridge
546341|4|Oxford
323077|3|London
221700|3|London
1517333|3|Cambridge
1003325|3|Durham
558856|3|Oxford
77897|3|London
50765|3|London
1781136|4|Cambridge
555296|1|Oxford
829607|3|Oxford
423274|3|London
853574|4|Oxford
1381514|3|Cambridge
723460|4|Oxford
430673|3|London
1401264|2|Cambridge
789966|1|Oxford
1380260|3|Cambridge
574936|3|Oxford
1504721|2|Cambridge
1242766|2|Durham
821821|2|Oxford
1506273|4|Cambridge
20958|3|London
816640|3|Oxford
1464707|3|Cambridge
1208434|4|Durham
546867|4|Oxford
377834|2|London
483430|3|Oxford
283570|3|London
1246796|1|Durham
1355381|3|Cambridge
1636594|2|Cambridge
458720|3|Oxford
529771|3|Oxford
1305127|3|Durham
973497|3|Durham
981724|3|Durham
1638779|4|Cambridge
1013900|3|Durham
505338|4|Oxford
1140450|3|Durham
1089076|1|Durham
876676|3|Oxford
825888|2|Oxford
491834|1|Oxford
1039353|2|Durham
1710217|3|Cambridge
1286990|1|Durham
1784823|3|Cambridge
339715|4|London
1376938|1|Cambridge
194624|2|London
1665541|2|Cambridge
1487310|3|Cambridge
60938|3|London
168169|2|London
1083825|1|Durham
231596|3|London
187939|3|London
1609160|2|Cambridge
1511358|3|Cambridge
55028|1|London
848956|3|Oxford
1145375|4|Durham
349579|1|London
1715403|3|Cambridge
628261|2|Oxford
1381089|3|Cambridge
1532637|3|Cambridge
1615372|1|Cambridge
533733|3|Oxford
1098453|2|Durham
484984|3|Oxford
1102630|3|Durham
1231379|2|Durham
1562057|3|Cambridge
1402443|2|Cambridge
383857|4|London
6019|3|London
1350891|3|Cambridge
912211|2|Durham
1761508|4|Cambridge
835837|2|Oxford
363990|3|London
1578521|1|Cambridge
1786453|3|Cambridge
996676|3|Durham
1619138|3|Cambridge
697461|1|Oxford
567722|3|Oxford
767837|3|Oxford
1286813|2|Durham
894777|3|Oxford
474161|1|Oxford
1498004|2|Cambridge
58639|1|London
1701904|3|Cambridge
27752|3|London
1360169|4|Cambridge
1512401|3|Cambridge
1644610|3|Cambridge
202781|3|London
1264762|2|Durham
285087|2|London
1149661|2|Durham
334170|1|London
1280716|3|Durham
800680|2|Oxford
1318446|3|Durham
555131|3|Oxford
1295202|1|Durham
1437103|3|Cambridge
384108|2|London
831955|3|Oxford
1462102|3|Cambridge
1538332|3|Cambridge
404405|3|London
371216|3|London
811194|2|Oxford
1244323|2|Durham
604923|2|Oxford
244593|3|London
1234421|3|Durham
752903|3|Oxford
1485799|3|Cambridge
1295321|4|Durham
769297|2|Oxford
159597|3|London
1259006|2|Durham
501424|4|Oxford
150166|2|London
1237950|3|Durham
181685|1|London
713588|3|Oxford
1133220|2|Durham
969161|1|Durham
357061|4|London
1736898|1|Cambridge
707494|3|Oxford
966584|3|Durham
299287|3|London
394675|2|London
836464|1|Oxford
565219|4|Oxford
926738|3|Durham
717173|1|Oxford
1124675|3|Durham
1156594|3|Durham
1526606|3|Cambridge
655782|3|Oxford
1491080|3|Cambridge
194513|2|London
754852|3|Oxford
450703|2|Oxford
160406|2|London
1113274|3|Durham
1511144|2|Cambridge
1187383|4|Durham
39113|3|London
1456863|1|Cambridge
127051|3|London
584263|3|Oxford
288263|4|London
568935|3|Oxford
357398|3|London
1001958|3|Durham
813355|2|Oxford
1735265|3|Cambridge
1087966|4|Durham
551733|2|Oxford
561933|4|Oxford
1626319|2|Cambridge
1609715|3|Cambridge
717194|2|Oxford
802907|1|Oxford
1744879|3|Cambridge
1641932|3|Cambridge
966966|4|Durham
419068|3|London
297568|4|London
365286|3|London
250498|3|London
840152|2|Oxford
624632|3|Oxford
1540869|4|Cambridge
1462661|2|Cambridge
1366246|2|Cambridge
1709832|4|Cambridge
572807|3|Oxford
528566|3|Oxford
1325129|3|Durham
826069|3|Oxford
51120|2|London
46219|4|London
257218|1|London
1579381|1|Cambridge
1037542|3|Durham
477442|2|Oxford
550854|3|Oxford
1635456|1|Cambridge
1052653|3|Durham
1706168|3|Cambridge
1408330|2|Cambridge
947001|2|Durham
1129378|3|Durham
1737251|3|Cambridge
334094|3|London
277470|4|London
348623|2|London
201212|3|London
1249374|4|Durham
968932|3|Durham
1583504|2|Cambridge
220316|3|London
807514|3|Oxford
121672|3|London
1475873|2|Cambridge
1439357|2|Cambridge
1047858|3|Durham
1645261|4|Cambridge
19128|3|London
1764093|3|Cambridge
996721|3|Durham
75778|3|London
787744|3|Oxford
247617|4|London
78939|4|London
1645547|2|Cambridge
1575612|2|Cambridge
107479|1|London
1782754|3|Cambridge
963544|4|Durham
967416|3|Durham
1608632|1|Cambridge
14770|4|London
1316593|4|Durham
1152270|3|Durham
1321216|3|Durham
1132987|3|Durham
443974|3|London
346850|2|London
1545928|4|Cambridge
1045664|4|Durham
384632|4|London
111693|3|London
497516|3|Oxford
1001241|2|Durham
1276848|3|Durham
319026|2|London
691744|3|Oxford
1594628|2|Cambridge
875423|1|Oxford
1073022|3|Durham
423735|3|London
748545|3|Oxford
286186|4|London
920052|1|Durham
1536004|4|Cambridge
1275135|4|Durham
927273|3|Durham
1319397|2|Durham
1555088|3|Cambridge
118519|2|London
50088|4|London
1374578|4|Cambridge
1310251|3|Durham
810016|2|Oxford
932370|4|Durham
1527393|3|Cambridge
239423|3|London
1695840|3|Cambridge
153479|3|London
1642629|3|Cambridge
1550789|2|Cambridge
1209103|4|Durham
1152649|4|Durham
373562|3|London
901423|3|Durham
1734411|3|Cambridge
1318346|2|Durham
1716899|3|Cambridge
1678355|1|Cambridge
1773016|3|Cambridge
145932|3|London
79402|3|London
1615787|3|Cambridge
1608922|2|Cambridge
429851|4|London
1318698|1|Durham
1533768|4|Cambridge
125663|2|London
1510361|3|Cambridge
722905|3|Oxford
606397|3|Oxford
1704444|1|Cambridge
305100|4|London
584545|1|Oxford
764555|2|Oxford
664058|4|Oxford
460607|3|Oxford
923574|2|Durham
569225|3|Oxford
276056|3|London
1719543|3|Cambridge
1017992|3|Durham
414580|3|London
640330|4|Oxford
1157585|2|Durham
674848|1|Oxford
859627|3|Oxford
245785|1|London
1394865|2|Cambridge
1347178|4|Cambridge
1374050|4|Cambridge
721175|3|Oxford
592655|2|Oxford
955558|1|Durham
619745|2|Oxford
721658|1|Oxford
494291|1|Oxford
528506|3|Oxford
1103227|3|Durham
475914|3|Oxford
916213|3|Durham
249706|3|London
719397|3|Oxford
505110|4|Oxford
1730187|3|Cambridge
1039260|2|Durham
281059|2|London
1031219|2|Durham
1058854|3|Durham
1084394|3|Durham
1333663|3|Durham
1326303|3|Durham
755652|1|Oxford
1647043|3|Cambridge
818064|3|Oxford
73765|3|London
1363303|3|Cambridge
687615|2|Oxford
1721337|1|Cambridge
1267174|3|Durham
209984|4|London
598922|2|Oxford
1391472|3|Cambridge
1545180|4|Cambridge
882496|3|Oxford
98695|3|London
282179|4|London
605956|4|Oxford
870785|3|Oxford
668469|1|Oxford
1627455|3|Cambridge
1480010|3|Cambridge
122558|3|London
31781|4|London
780119|3|Oxford
805473|4|Oxford
323614|3|London
198188|4|London
1037941|3|Durham
586254|4|Oxford
318642|3|London
496253|3|Oxford
1518151|1|Cambridge
557659|1|Oxford
1771660|3|Cambridge
1354778|4|Cambridge
353973|4|London
1612277|3|Cambridge
1755643|1|Cambridge
1602029|1|Cambridge
358714|4|London
1433963|1|Cambridge
420994|3|London
208655|4|London
45603|3|London
1298870|4|Durham
171666|4|London
443815|3|London
336247|4|London
767617|3|Oxford
948076|3|Durham
1016509|3|Durham
20077|4|London
12329|3|London
1276747|3|Durham
1615250|3|Cambridge
1267017|2|Durham
1169322|1|Durham
213056|2|London
1033742|4|Durham
492834|3|Oxford
1429279|4|Cambridge
642783|1|Oxford
48365|2|London
147889|3|London
199087|1|London
408129|2|London
988669|4|Durham
511173|3|Oxford
654760|2|Oxford
1688266|3|Cambridge
785225|3|Oxford
810798|1|Oxford
750316|3|Oxford
17012|3|London
1256620|2|Durham
1771429|3|Cambridge
1247715|1|Durham
450022|4|Oxford
1643574|3|Cambridge
573767|4|Oxford
991970|3|Durham
1726920|4|Cambridge
1603751|3|Cambridge
1196299|3|Durham
1409239|3|Cambridge
1635796|3|Cambridge
515801|3|Oxford
1576294|2|Cambridge
817800|3|Oxford
1040452|3|Durham
476756|3|Oxford
271550|3|London
178089|2|London
1274217|3|Durham
457826|3|Oxford
392404|3|London
816619|3|Oxford
1612967|3|Cambridge
994151|3|Durham
45838|3|London
932736|3|Durham
821973|3|Oxford
1567541|3|Cambridge
330872|4|London
1408063|3|Cambridge
1760035|3|Cambridge
913307|4|Durham
995417|4|Durham
1025388|3|Durham
901058|1|Durham
1648021|1|Cambridge
123701|3|London
1433513|1|Cambridge
1233578|2|Durham
1193783|2|Durham
879315|1|Oxford
1228208|3|Durham
1338712|4|Durham
1651788|2|Cambridge
862153|3|Oxford
1284102|3|Durham
1686724|3|Cambridge
722829|3|Oxford
1121984|3|Durham
158625|3|London
390952|3|London
1107830|3|Durham
1536066|1|Cambridge
1531972|2|Cambridge
122762|3|London
1070942|3|Durham
1758742|3|Cambridge
466122|1|Oxford
919971|1|Durham
1104046|4|Durham
1212935|2|Durham
1663268|4|Cambridge
1249193|3|Durham
100921|4|London
1024761|4|Durham
12086|4|London
1166285|2|Durham
1363100|2|Cambridge
305659|4|London
1020973|3|Durham
753263|2|Oxford
1584073|1|Cambridge
702104|3|Oxford
803562|3|Oxford
1242151|1|Durham
497105|3|Oxford
201575|2|London
738370|3|Oxford
1665451|3|Cambridge
496001|3|Oxford
1090121|1|Durham
573619|4|Oxford
1310855|3|Durham
49543|3|London
1546220|3|Cambridge
12063|3|London
1595149|3|Cambridge
281948|3|London
1569447|3|Cambridge
321978|2|London
274662|3|London
398159|4|London
1144759|1|Durham
1433722|3|Cambridge
695349|3|Oxford
429145|2|London
188661|4|London
1158668|3|Durham
136698|3|London
114191|3|London
1748944|3|Cambridge
855922|2|Oxford
339182|2|London
365953|3|London
849526|2|Oxford
940704|3|Durham
178294|3|London
1717753|4|Cambridge
1044787|2|Durham
157181|3|London
964758|3|Durham
10544|4|London
817527|2|Oxford
1422882|4|Cambridge
771571|4|Oxford
1117895|2|Durham
1286498|2|Durham
675206|4|Oxford
1729504|4|Cambridge
324946|3|London
1758213|3|Cambridge
1500837|4|Cambridge
1648811|1|Cambridge
63888|2|London
164739|4|London
868427|2|Oxford
1270971|4|Durham
157877|3|London
535384|2|Oxford
114739|3|London
772281|3|Oxford
413250|4|London
1576116|3|Cambridge
719090|3|Oxford
902852|1|Durham
1554973|3|Cambridge
1015716|4|Durham
781173|4|Oxford
574721|4|Oxford
258175|4|London
1107940|3|Durham
1504486|4|Cambridge
618740|3|Oxford
187387|1|London
1556118|4|Cambridge
1334419|2|Durham
1665981|3|Cambridge
1031534|2|Durham
861873|1|Oxford
1687055|3|Cambridge
418645|1|London
1714448|1|Cambridge
801636|3|Oxford
1770684|3|Cambridge
72870|1|London
399459|3|London
422753|4|London
184023|4|London
594966|3|Oxford
696963|3|Oxford
710070|1|Oxford
649302|3|Oxford
312959|2|London
1005557|3|Durham
155466|3|London
1437512|3|Cambridge
1288898|3|Durham
1173909|3|Durham
1615996|3|Cambridge
1236013|4|Durham
950495|2|Durham
951973|3|Durham
1565443|3|Cambridge
801102|1|Oxford
777245|3|Oxford
147718|2|London
1469851|4|Cambridge
1093225|2|Durham
996120|2|Durham
1460401|4|Cambridge
1576594|3|Cambridge
1416708|2|Cambridge
1759436|3|Cambridge
1300|3|London
409587|2|London
1104790|4|Durham
331031|3|London
1346306|3|Durham
106285|3|London
360276|3|London
486280|2|Oxford
610742|1|Oxford
1234643|4|Durham
1333752|2|Durham
80363|3|London
1706946|3|Cambridge
1178130|2|Durham
782488|4|Oxford
1695971|3|Cambridge
1521308|3|Cambridge
952010|1|Durham
683871|3|Oxford
603839|3|Oxford
1022661|3|Durham
574418|3|Oxford
944108|4|Durham
1441443|4|Cambridge
672233|3|Oxford
665266|3|Oxford
745196|3|Oxford
1429891|3|Cambridge
611415|3|Oxford
1710176|3|Cambridge
155290|4|London
414761|4|London
657288|3|Oxford
685942|1|Oxford
1411847|4|Cambridge
1051826|2|Durham
794622|1|Oxford
358000|3|London
833161|3|Oxford
1226298|3|Durham
4674|3|London
1505875|3|Cambridge
775292|2|Oxford
785129|4|Oxford
452063|3|Oxford
1664655|3|Cambridge
358761|3|London
1199140|4|Durham
305684|4|London
38744|3|London
766005|3|Oxford
258833|4|London
1375705|1|Cambridge
391562|3|London
1650022|2|Cambridge
1062308|3|Durham
793247|1|Oxford
1336299|2|Durham
1267008|1|Durham
1660312|4|Cambridge
229689|3|London
1220647|2|Durham
1578277|1|Cambridge
229420|3|London
1113223|3|Durham
754604|3|Oxford
118209|3|London
651330|3|Oxford
388907|4|London
766702|3|Oxford
679148|3|Oxford
1294235|3|Durham
1388561|2|Cambridge
498476|3|Oxford
1552091|3|Cambridge
1374403|1|Cambridge
1236566|1|Durham
701182|2|Oxford
681293|3|Oxford
1012367|3|Durham
903976|3|Durham
429679|3|London
1194394|3|Durham
1729102|3|Cambridge
1096990|4|Durham
147674|2|London
1718453|4|Cambridge
968664|2|Durham
716863|3|Oxford
742936|4|Oxford
1073776|3|Durham
1379099|1|Cambridge
674637|1|Oxford
1113007|3|Durham
69030|4|London
547540|2|Oxford
28687|3|London
986579|3|Durham
302635|3|London
183914|2|London
952076|3|Durham
680055|2|Oxford
1060907|3|Durham
418479|3|London
877841|3|Oxford
286426|4|London
23586|3|London
873076|3|Oxford
719204|2|Oxford
109596|3|London
907935|2|Durham
1063188|3|Durham
1013954|3|Durham
550217|2|Oxford
164562|3|London
33567|1|London
1264105|1|Durham
984492|3|Durham
800175|3|Oxford
922018|2|Durham
1489032|3|Cambridge
173520|3|London
1047457|3|Durham
452685|3|Oxford
647449|3|Oxford
1540721|2|Cambridge
920765|2|Durham
1635815|3|Cambridge
1140719|3|Durham
1087949|1|Durham
855391|3|Oxford
823166|3|Oxford
1316780|3|Durham
1344030|2|Durham
172887|4|London
1408427|3|Cambridge
657173|3|Oxford
648753|1|Oxford
1558168|2|Cambridge
434156|1|London
526166|1|Oxford
1361891|2|Cambridge
545384|3|Oxford
1640743|2|Cambridge
293024|2|London
56722|3|London
873426|1|Oxford
1373752|1|Cambridge
1342003|3|Durham
1401140|3|Cambridge
1432480|3|Cambridge
754415|3|Oxford
524989|3|Oxford
54507|4|London
874312|4|Oxford
1747015|2|Cambridge
59559|2|London
1240365|1|Durham
654339|2|Oxford
298059|2|London
832755|3|Oxford
780642|2|Oxford
65947|3|London
1723443|3|Cambridge
766027|4|Oxford
817843|2|Oxford
1582607|3|Cambridge
1527348|3|Cambridge
1768892|2|Cambridge
1725442|3|Cambridge
668418|3|Oxford
543857|3|Oxford
700776|3|Oxford
99989|2|London
1710845|3|Cambridge
853773|2|Oxford
188565|4|London
1377804|3|Cambridge
191674|4|London
75925|4|London
1038844|3|Durham
1387909|2|Cambridge
1619588|3|Cambridge
1192697|2|Durham
1754133|2|Cambridge
1366545|3|Cambridge
1041034|4|Durham
461588|3|Oxford
1565379|3|Cambridge
506550|4|Oxford
1715051|4|Cambridge
477521|3|Oxford
187886|3|London
569510|4|Oxford
1770291|4|Cambridge
216447|3|London
1534327|2|Cambridge
627762|3|Oxford
1779067|3|Cambridge
712775|3|Oxford
1258453|3|Durham
135042|3|London
731004|4|Oxford
1680837|4|Cambridge
409663|4|London
483087|3|Oxford
239009|3|London
341556|2|London
327143|4|London
1628089|3|Cambridge
283803|2|London
1244297|2|Durham
777683|4|Oxford
110797|3|London
1660344|1|Cambridge
1388635|2|Cambridge
1067243|3|Durham
261437|3|London
179898|2|London
271916|4|London
1572353|4|Cambridge
881520|4|Oxford
1384374|3|Cambridge
1337608|3|Durham
1760285|2|Cambridge
393349|4|London
954477|3|Durham
949866|3|Durham
1188199|2|Durham
1353936|1|Cambridge
923835|3|Durham
1663616|3|Cambridge
111697|3|London
1460040|4|Cambridge
1197563|3|Durham
541815|1|Oxford
121280|3|London
1074122|2|Durham
676915|3|Oxford
1394759|3|Cambridge
1112037|3|Durham
53348|3|London
275282|3|London
205442|3|London
270939|1|London
1195988|3|Durham
316869|4|London
1228987|3|Durham
400192|3|London
97845|3|London
604202|1|Oxford
846062|3|Oxford
109759|2|London
1289554|4|Durham
1694153|2|Cambridge
1398848|4|Cambridge
1122288|3|Durham
735401|3|Oxford
305095|2|London
1089118|4|Durham
617952|2|Oxford
518691|3|Oxford
1285054|1|Durham
815309|3|Oxford
353129|4|London
1355343|4|Cambridge
556336|3|Oxford
702781|2|Oxford
335478|3|London
470754|3|Oxford
653191|3|Oxford
1573253|3|Cambridge
238863|3|London
1580112|2|Cambridge
1270773|1|Durham
877454|2|Oxford
908716|3|Durham
1088997|4|Durham
1672060|3|Cambridge
335415|3|London
406048|3|London
1197292|4|Durham
50351|3|London
220348|4|London
1792284|3|Cambridge
1710419|3|Cambridge
1279203|3|Durham
753745|3|Oxford
256965|3|London
941021|3|Durham
843676|1|Oxford
774196|1|Oxford
1787706|4|Cambridge
304878|4|London
1563687|1|Cambridge
102886|3|London
986678|3|Durham
465440|4|Oxford
1068049|4|Durham
469681|1|Oxford
1271144|1|Durham
412997|2|London
1564161|3|Cambridge
233726|3|London
1604315|4|Cambridge
1106402|3|Durham
918610|1|Durham
1142169|2|Durham
549468|2|Oxford
539|3|London
1029372|3|Durham
778298|3|Oxford
307604|2|London
57467|2|London
1412404|3|Cambridge
1670532|2|Cambridge
68657|3|London
1207236|4|Durham
892939|4|Oxford
1691027|4|Cambridge
1593884|3|Cambridge
141080|2|London
1731590|4|Cambridge
173623|3|London
1786652|3|Cambridge
569542|3|Oxford
228483|4|London
771545|4|Oxford
865510|3|Oxford
1588472|3|Cambridge
1539411|3|Cambridge
235903|3|London
782976|3|Oxford
224160|3|London
273813|2|London
1081520|2|Durham
732439|3|Oxford
759647|2|Oxford
1636814|2|Cambridge
689301|2|Oxford
1673527|2|Cambridge
1410727|1|Cambridge
127986|3|London
572391|4|Oxford
1323373|3|Durham
1551161|3|Cambridge
3444|4|London
957013|3|Durham
1300981|3|Durham
984578|3|Durham
1136076|4|Durham
173968|3|London
